poly_id,cluster_p_moto,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,intersection_density_km2,street_density_km2,area_km2,p_walk,p_tpc,p_sitva,p_auto,p_moto,p_taxi,p_bike
349,0,42,95,4.523809523809524,9785.704978655001,103.00742082794739,3.5,42,6658.4038136890185,64,104.03755958889091,1.0024914648202958,167.12013282113023,26494.12689810545,0.2513162196020564,0.334,0.107,0.121,0.242,0.115,0.051,0.022
350,0,48,90,3.75,6652.622995226791,73.91803328029768,3.3125,47,5067.932343199569,71,71.37932877745872,1.0207909196660838,248.2533934151719,26768.753229740352,0.18932268902120722,0.437,0.092,0.132,0.096,0.142,0.043,0.016
351,0,14,26,3.7142857142857144,2025.96334540296,77.92166713088308,3.4285714285714284,14,1484.867271718859,19,78.15090903783468,1.0046155633820382,172.36399200098842,18281.26075321992,0.08122346110386976,0.282,0.073,0.175,0.143,0.213,0.07,0.0
352,0,50,121,4.84,7529.759550218615,62.229417770401774,3.28,49,4336.266831472502,70,61.946669021035746,1.0072716385655998,226.56946904912144,20050.3198706539,0.2162692096408477,0.45,0.035,0.139,0.113,0.205,0.056,0.0
353,1,86,200,4.651162790697675,13255.761319156929,66.27880659578464,3.255813953488372,82,8079.176584457788,121,66.7700544170065,1.0217419329490438,226.06128241518311,22273.036823673738,0.36273349918186865,0.27,0.235,0.102,0.176,0.13,0.049,0.013
354,2,7,12,3.4285714285714284,1289.8985732660233,107.4915477721686,2.142857142857143,4,644.9492866330115,6,107.49154777216859,1.1343536657116393,29.66329495621605,4782.830230299037,0.13484678643772127,0.255,0.509,0.139,0.028,0.069,0.0,0.0
355,3,120,248,4.133333333333334,111588.81933578814,449.95491667656506,2.15,69,55794.40966789406,124,449.954916676565,1.3762189077400473,1.41793995337216,1146.5669948249406,48.662145273432394,0.385,0.131,0.091,0.024,0.309,0.033,0.004
356,2,2,2,2.0,778.5260582740889,389.26302913704444,2.0,1,389.2630291370444,1,389.2630291370444,1.4705632816148257,0.476043827701523,185.3062623730881,2.10064691906266,0.0,0.296,0.074,0.407,0.148,0.0,0.0
357,0,74,150,4.054054054054054,14389.004539617266,95.92669693078177,2.864864864864865,64,8531.35923817153,92,92.73216563229924,1.0472625278735463,83.8430419365186,11176.486099711265,0.7633310829592433,0.124,0.176,0.286,0.155,0.111,0.083,0.0
358,0,76,133,3.5,11775.97860951817,88.5411925527682,3.013157894736842,71,9433.713743267102,106,88.99729946478399,1.071885307899141,121.91958275493846,16199.358357868365,0.5823510743365309,0.185,0.127,0.334,0.103,0.085,0.023,0.059
359,3,278,572,4.115107913669065,109564.50964161317,191.54634552729576,2.129496402877698,156,54916.20557446181,288,190.68126935577018,1.1653256256497166,7.544583222011963,2655.8966871387465,20.677086514846405,0.261,0.358,0.023,0.124,0.123,0.018,0.019
360,2,52,116,4.461538461538462,11461.70728395033,98.80782141336492,2.3076923076923075,34,5730.853641975165,58,98.80782141336492,1.1111782277251825,43.128099314189974,7269.436030182125,0.7883491399031662,0.202,0.028,0.5,0.019,0.213,0.0,0.0
361,2,21,40,3.8095238095238093,3254.625525451083,81.36563813627707,2.0476190476190474,11,1627.3127627255412,20,81.36563813627706,1.1036976467549355,14.480571111770846,2142.2198347035887,0.7596385470638248,0.349,0.419,0.0,0.0,0.0,0.231,0.0
362,1,112,278,4.964285714285714,22447.952052685767,80.74802896649557,2.705357142857143,88,11339.221884178654,141,80.42001336296919,1.0724515379276207,92.1736038902925,11877.010754277495,0.9547201832830575,0.42,0.241,0.087,0.089,0.108,0.025,0.01
363,2,78,160,4.102564102564102,30204.324586575265,188.77702866609542,2.076923076923077,42,15102.162293287629,80,188.77702866609536,1.3262548083143095,5.4694653775048,1966.6846140141708,7.678995496112022,0.276,0.172,0.389,0.016,0.087,0.038,0.005
364,2,53,106,4.0,12224.275842847745,115.32335700799759,2.4150943396226414,37,6414.19624742312,57,112.52975872672141,1.181765686357067,47.988472957820626,8319.12116663835,0.7710184908888656,0.396,0.094,0.183,0.054,0.204,0.023,0.013
365,2,42,82,3.9047619047619047,30822.232828504882,375.8808881524986,2.4761904761904763,31,15493.232567939383,47,329.6432461263699,1.5917897595813812,1.7940821345140587,896.6494114842394,17.279030543602506,0.085,0.496,0.182,0.157,0.071,0.005,0.002
366,2,21,29,2.761904761904762,2342.0701661054104,80.76104021053139,2.9523809523809526,20,1737.9421951677743,27,64.3682294506583,1.0416513706307076,88.79445174832566,7715.981219510206,0.22523929824677505,0.083,0.166,0.111,0.469,0.051,0.013,0.006
367,2,7,12,3.4285714285714284,1349.0270999992895,112.41892499994078,2.142857142857143,4,674.5135499996449,6,112.41892499994081,1.0553729317019158,16.447378130461583,2773.494852741041,0.24319985643132674,0.028,0.139,0.056,0.547,0.028,0.0,0.078
369,3,199,418,4.201005025125628,104261.93753843252,249.4304725799821,2.120603015075377,109,52130.96876921627,209,249.43047257998217,1.2792093665694884,4.19497606343239,2006.313450921135,25.983461729413214,0.122,0.122,0.061,0.165,0.043,0.426,0.0
370,3,270,546,4.044444444444444,166514.97894477315,304.97248890984093,2.2222222222222223,164,94945.2610962702,292,325.15500375435,1.339176416125048,4.455259670401894,2579.3036137682348,36.810424561674566,0.335,0.385,0.097,0.098,0.046,0.0,0.0
371,1,143,323,4.5174825174825175,21911.338415470167,67.83696103860733,2.979020979020979,122,12838.660916629646,205,62.627614227461684,1.0350365395092047,94.3860142210356,9932.70517914803,1.2925643805055405,0.32,0.207,0.248,0.087,0.05,0.011,0.009
372,0,43,96,4.465116279069767,8614.708425980394,89.73654610396244,2.9302325581395348,41,5751.732699460396,56,102.70951249036422,1.042908282524196,119.70192806599177,16792.524240137096,0.34251745700701386,0.345,0.214,0.239,0.029,0.121,0.0,0.0
373,2,27,49,3.6296296296296298,5391.97515364725,110.04030925810716,2.4444444444444446,19,3680.295389447931,30,122.6765129815977,1.0778397080552073,26.349191353684205,5103.831971297119,0.7210847477238946,0.388,0.209,0.19,0.033,0.13,0.002,0.009
375,2,44,86,3.909090909090909,21442.297577529247,249.3290415991773,2.477272727272727,32,11922.9606857093,48,248.39501428561042,1.159454409364122,16.041416622791104,5976.911866769437,1.9948362886190163,0.133,0.426,0.055,0.12,0.221,0.0,0.0
376,0,80,150,3.75,9014.974921736184,60.09983281157456,2.9625,67,6623.178319102725,108,61.325725176877086,1.0126280635655773,178.7566917795148,17670.708140128518,0.3748111431970352,0.416,0.259,0.107,0.09,0.072,0.007,0.015
377,2,12,18,3.0,2328.9530880478546,129.38628266932525,2.8333333333333335,11,1646.1414975727678,13,126.62626904405906,1.275141057137389,20.237070437513587,3028.4619487722002,0.5435569359688164,0.313,0.17,0.129,0.112,0.163,0.0,0.019
378,2,33,66,4.0,7618.039784293328,115.42484521656557,2.303030303030303,21,3809.0198921466645,33,115.42484521656559,1.12750324449319,41.35812337067978,7501.614981941672,0.5077599825258908,0.414,0.09,0.017,0.404,0.0,0.052,0.0
379,3,103,224,4.349514563106796,91860.1081578397,410.08976856178435,2.262135922330097,65,45930.05407891989,112,410.08976856178475,1.3705499820738976,3.1218362609826804,2205.9401275764244,20.821079187394517,0.472,0.142,0.023,0.077,0.118,0.0,0.0
380,2,6,10,3.3333333333333335,2752.1893953182293,275.2189395318229,2.3333333333333335,4,1376.094697659115,5,275.21893953182297,1.1003570161304939,2.6185388394053586,900.8393531300416,1.527569474932194,0.41,0.205,0.036,0.012,0.274,0.047,0.0
381,2,78,162,4.153846153846154,59556.7186449568,367.6340657096099,2.128205128205128,44,29778.359322478413,81,367.63406570961,1.4228414063079389,4.317007811040284,2921.6684044341723,10.192244704184857,0.127,0.137,0.116,0.216,0.364,0.011,0.03
382,2,27,45,3.3333333333333335,12034.33948365686,267.4297663034858,2.5555555555555554,21,9449.550381949488,30,314.9850127316496,1.1004994294136428,6.150685638028344,2767.676848575332,3.4142535053590763,0.223,0.404,0.149,0.0,0.223,0.0,0.0
383,2,29,41,2.8275862068965516,8656.608023245128,211.1367810547592,3.0,29,7838.127997942958,36,217.72577772063772,1.0567150685824787,9.856889846459127,2664.122906143826,2.9421045027116355,0.126,0.212,0.198,0.162,0.302,0.0,0.0
384,0,18,36,4.0,2454.1905220465424,68.17195894573729,2.9444444444444446,16,1382.2565925597178,20,69.11282962798589,1.2474671244456013,233.313123887221,20156.162726488335,0.06857736818840113,0.565,0.1,0.13,0.07,0.069,0.0,0.013
385,3,28,57,4.071428571428571,43597.44260861549,764.8674141862367,2.357142857142857,19,21821.778580890255,29,752.4751234789743,1.4827877754719703,0.6432208591909159,738.7485877828502,29.5388430404751,0.323,0.268,0.048,0.014,0.154,0.01,0.004
386,3,128,264,4.125,157211.41383159327,595.497779665126,2.1171875,71,78605.70691579656,132,595.4977796651254,1.3648188998852737,1.1025940356908313,1220.7068115016734,64.39360063789469,0.408,0.221,0.022,0.032,0.238,0.014,0.006
387,2,16,28,3.5,11820.025353605688,422.1437626287746,2.625,13,7818.346967211799,18,434.3526092895444,1.2084274462533067,2.7281726340633354,1640.7538645814848,4.765094348387266,0.0,0.0,0.24,0.228,0.152,0.38,0.0
388,3,99,186,3.757575757575758,85329.66267995702,458.7616273115969,2.2626262626262625,61,47463.91380286337,107,443.58797946601277,1.259414401602724,1.3286945460576418,1033.8531705641733,45.909724082929806,0.513,0.176,0.049,0.059,0.195,0.0,0.0
389,2,13,26,4.0,4560.12621027763,175.3894696260627,2.230769230769231,8,2280.0631051388145,13,175.38946962606266,1.2842010072202363,16.06488989162523,4578.620341251522,0.4979803816875502,0.349,0.073,0.0,0.166,0.166,0.0,0.0
390,2,100,204,4.08,53963.537070923805,264.52714250452846,2.12,55,26981.768535461906,102,264.5271425045285,1.3213540400359711,2.8497648347135636,1398.0308209225495,19.299838123494908,0.253,0.111,0.145,0.229,0.242,0.019,0.0
391,2,15,34,4.533333333333333,3250.362790710473,95.59890560913155,2.933333333333333,14,1625.1813953552369,17,95.59890560913158,1.2113253519254794,6.679625780227642,775.4002532829409,2.0959257989334366,0.237,0.32,0.067,0.08,0.217,0.0,0.019
392,2,22,42,3.8181818181818183,9982.870211818217,237.68738599567183,2.6818181818181817,18,5338.31329031071,23,232.10057783959607,1.1045585942333445,13.319578041992527,3950.2266934944114,1.3513941615306089,0.196,0.343,0.098,0.0,0.315,0.0,0.0
393,3,407,834,4.098280098280099,217862.39363947554,261.2258916540474,2.135135135135135,228,112724.25201123243,425,265.2335341440763,1.2569937451590112,4.969591186488077,2456.9888127126383,45.87902534516599,0.38,0.22,0.101,0.078,0.144,0.027,0.007
394,1,124,261,4.209677419354839,38171.62526501983,146.25143779701085,2.314516129032258,79,20820.056599216892,137,151.97121605267805,1.2288812621737129,19.765395655684344,5209.071598193212,3.9968843212749112,0.429,0.175,0.138,0.009,0.181,0.038,0.0
395,2,13,26,4.0,4310.376253483779,165.7837020570684,2.3076923076923075,8,2155.1881267418894,13,165.7837020570684,1.5375819430051367,22.774253131452724,6135.34999304015,0.35127386851389125,0.171,0.134,0.036,0.301,0.234,0.011,0.019
396,2,13,24,3.6923076923076925,1095.8394809362187,45.659978372342444,2.230769230769231,8,547.9197404681092,12,45.65997837234244,1.1022635479912462,52.222728981285684,3576.7330137453077,0.15319000282169945,0.348,0.143,0.053,0.042,0.259,0.061,0.082
397,2,8,9,2.25,830.9982035350761,92.33313372611957,3.125,8,729.89534901529,8,91.23691862691125,1.0110965277925197,35.481380530283644,3237.2118282119623,0.22547037010501705,0.269,0.108,0.157,0.131,0.282,0.0,0.054
398,1,103,181,3.5145631067961167,11570.593958316469,63.92593347136171,3.2233009708737863,98,9653.430533963303,153,63.094317215446424,1.0175639392770233,222.15747977536245,21883.487740936926,0.44112851882859866,0.219,0.119,0.253,0.182,0.144,0.029,0.018
399,1,153,295,3.8562091503267975,21627.26055904677,73.31274765778565,2.627450980392157,117,13708.329493383137,186,73.70069620098461,1.0486186216747024,106.90114087071755,12525.09454935353,1.0944691426773046,0.369,0.12,0.169,0.185,0.088,0.012,0.011
400,2,6,10,3.3333333333333335,1426.2487117663563,142.62487117663562,2.0,3,713.1243558831782,5,142.62487117663562,1.0500945933756474,9.294340940847063,2209.3402989334045,0.3227770553171237,0.5,0.214,0.214,0.0,0.0,0.071,0.0
401,0,34,56,3.2941176470588234,4391.20671127577,78.4144055584959,2.9411764705882355,29,3411.220300242392,43,79.33070465679981,1.1168549329949047,106.86697321329827,12570.578912091827,0.27136540998609765,0.212,0.258,0.243,0.118,0.099,0.019,0.002
402,0,45,95,4.222222222222222,6772.1808744758155,71.28611446816647,2.5555555555555554,35,3520.902817120847,49,71.8551595330785,1.0304535331840974,93.22954247613602,9378.633106946143,0.37541748109467504,0.036,0.163,0.098,0.104,0.111,0.09,0.0
403,1,129,271,4.2015503875969,33316.244967778934,122.93817331283739,2.2635658914728682,79,17090.717562661135,140,122.07655401900811,1.1183504851632904,31.510449638524165,6816.913861322458,2.507104814633171,0.151,0.278,0.016,0.074,0.207,0.0,0.0
404,2,13,16,2.4615384615384617,2192.664256133422,137.04151600833887,2.769230769230769,12,1673.9817962521736,13,128.76783048093642,1.0854026975498028,83.66493623428312,11671.131686732402,0.14342926129049982,0.064,0.058,0.11,0.1,0.662,0.005,0.0
405,2,10,20,4.0,1054.1882432101172,52.70941216050586,2.2,6,527.0941216050586,10,52.70941216050586,1.1729728227808396,22.30057965727929,1959.0840742895443,0.2690513023522013,0.467,0.095,0.098,0.191,0.128,0.007,0.006
406,2,6,10,3.3333333333333335,750.1060148768001,75.01060148768002,1.8333333333333333,2,375.0530074384001,5,75.01060148768002,1.412786381789923,12.43518247250656,2331.926292179432,0.16083398891989562,0.511,0.156,0.089,0.044,0.155,0.0,0.044
407,2,19,33,3.473684210526316,3940.8060955119126,119.41836653066402,2.526315789473684,14,2264.801349618574,20,113.2400674809287,1.14430970520917,17.539253101178854,2837.3517210608306,0.7982095884721013,0.032,0.032,0.119,0.492,0.099,0.029,0.004
408,0,37,55,2.972972972972973,4227.8905429955685,76.87073714537397,3.2162162162162162,37,3528.2427056600986,47,75.0689937374489,1.0211196167193775,206.27395833354396,19669.853752917883,0.17937310312420138,0.109,0.188,0.057,0.446,0.039,0.091,0.007
409,0,68,111,3.264705882352941,7875.202804292126,70.94777301164078,2.676470588235294,51,5985.844519926891,82,72.99810390154745,1.053740390224142,104.65782384254489,12283.636496379828,0.4873023165160422,0.188,0.085,0.087,0.33,0.09,0.049,0.01
410,0,68,117,3.4411764705882355,9045.02141613863,77.30787535161222,2.8088235294117645,57,6327.625962797809,83,76.23645738310613,1.013512222303951,119.84660435930031,13304.289215737996,0.47560796824175267,0.119,0.151,0.21,0.323,0.059,0.039,0.018
411,1,143,262,3.664335664335664,20416.897950346203,77.92709141353512,2.8531468531468533,123,14366.09956877188,193,74.4357490609942,1.086958941187352,137.41699327701645,16049.969169584345,0.8950858046504228,0.286,0.167,0.084,0.215,0.119,0.022,0.016
412,1,132,247,3.742424242424242,26844.50578454349,108.68220965402223,2.4166666666666665,90,15154.479676751791,148,102.39513295102562,1.0984432888992715,46.48234242093676,7826.841261621153,1.9362191170353293,0.169,0.109,0.124,0.348,0.11,0.07,0.01
413,1,209,402,3.84688995215311,70139.28561102044,174.47583485328468,2.449760765550239,150,39211.494912342816,250,156.84597964937126,1.2251905570337411,15.67495113738664,4097.588445165723,9.569407820495975,0.076,0.039,0.066,0.351,0.142,0.003,0.012
414,2,22,37,3.3636363636363638,4682.522495815533,126.55466204906847,2.6818181818181817,18,2972.5029509502137,25,118.90011803800854,1.1230440384436717,47.13507871609749,7783.8422542705775,0.3818811910428119,0.062,0.046,0.027,0.685,0.1,0.0,0.0
415,0,51,123,4.823529411764706,11552.287125044513,93.92103353694726,2.7058823529411766,41,5816.466960035337,62,93.81398322637641,1.1553211418699902,70.40962580102394,9988.664930246521,0.5823067447605119,0.34,0.374,0.107,0.042,0.085,0.008,0.0
416,2,22,33,3.0,9681.51498099927,293.37924184846275,2.772727272727273,19,6325.986026090747,27,234.29577874410174,1.4877642559335624,10.488250267460137,3492.0276121102825,1.8115509751848333,0.049,0.135,0.089,0.539,0.14,0.0,0.0
417,2,3,4,2.6666666666666665,1260.2949694661515,315.0737423665379,1.6666666666666667,1,630.1474847330759,2,315.07374236653794,1.518468262263317,0.10589250500981003,66.72789568401643,9.443538991804553,0.055,0.0,0.0,0.606,0.05,0.0,0.0
418,1,87,205,4.712643678160919,16050.309602584668,78.29419318333984,2.8160919540229883,72,8672.47856936578,112,77.43284436933732,1.065917487671357,98.24655388912225,11833.90462663129,0.7328501321405815,0.36,0.189,0.165,0.075,0.151,0.035,0.009
419,0,64,160,5.0,14134.905868222111,88.34316167638819,3.09375,63,8555.615487181718,94,91.01718603384806,1.0189721938150178,171.0627203997871,23230.90253860087,0.36828597050698136,0.132,0.07,0.155,0.229,0.183,0.171,0.025
420,2,2,1,1.0,3.969221237305025,3.969221237305025,3.0,2,3.969221237305025,1,3.969221237305025,1.0,18.883968301224726,37.47732401290804,0.1059099426612726,0.151,0.421,0.077,0.015,0.222,0.0,0.033
421,0,80,186,4.65,16549.753307327428,88.97716831896467,3.025,73,9862.550485147702,107,92.17336902007197,1.0278220360527475,129.80789450890836,17537.491958422408,0.5623694943683892,0.2,0.236,0.055,0.326,0.043,0.04,0.036
422,2,20,44,4.4,3765.914345880673,85.58896240637893,2.7,17,1882.9571729403372,22,85.58896240637897,1.104030420005153,70.83716310427572,7846.079081055327,0.2399870245364736,0.317,0.169,0.091,0.135,0.122,0.057,0.031
423,2,32,62,3.875,6864.532932128653,110.71827309884924,2.125,18,3432.2664660643263,31,110.71827309884924,1.217844634212907,17.018198538619192,3245.0551198293097,1.0576912685060536,0.158,0.278,0.095,0.079,0.039,0.0,0.0
424,0,38,64,3.3684210526315788,5110.707374493455,79.85480272646024,2.9210526315789473,34,3287.707604749903,45,73.0601689944423,1.041843912202146,148.6506139641205,14374.110411193562,0.22872424871522234,0.238,0.314,0.076,0.297,0.0,0.0,0.0
425,2,20,31,3.1,1991.9031938772735,64.25494173797657,2.95,17,1534.2668175745414,22,69.7394007988428,1.1028827586984642,60.85171174974497,5491.927184132032,0.2793676547656237,0.077,0.394,0.174,0.067,0.167,0.024,0.031
426,2,40,86,4.3,8546.839406921872,99.38185356885897,2.825,35,4850.174516730139,50,97.00349033460277,1.1766323911783785,77.39685483320294,10725.378656773222,0.4522147582796238,0.172,0.205,0.099,0.275,0.144,0.051,0.013
427,1,153,278,3.633986928104575,21024.031472881867,75.62601249238081,2.973856209150327,137,15004.849495602437,206,72.83907522137105,1.0575458718061368,157.36263844093773,17235.05624844652,0.8706005526935775,0.193,0.128,0.133,0.351,0.069,0.062,0.005
428,2,9,16,3.5555555555555554,2371.1036376150787,148.19397735094242,2.5555555555555554,7,1357.7587045392445,9,150.86207828213827,1.0181755744866345,16.899809038942095,3277.9804039535193,0.4142058637390491,0.311,0.23,0.27,0.037,0.074,0.078,0.0
429,2,6,6,2.0,1190.568105487055,198.42801758117582,3.0,5,965.7600580089462,5,193.15201160178924,1.0765874729101728,29.711617336744812,5738.858656534856,0.1682843428996517,0.381,0.0,0.104,0.122,0.393,0.0,0.0
430,2,14,32,4.571428571428571,2659.554449708165,83.11107655338016,2.9285714285714284,13,1329.7772248540823,16,83.11107655338014,1.0654695615582601,50.355265956561276,5150.86814003887,0.25816565066331665,0.041,0.251,0.163,0.21,0.184,0.041,0.0
431,0,24,41,3.4166666666666665,3132.3176594797246,76.39799169462744,3.0416666666666665,21,2204.269866711105,29,76.00930574865879,1.082753911046023,138.94448714345177,14584.340293139963,0.1511394977356588,0.444,0.343,0.039,0.039,0.039,0.0,0.058
432,2,31,52,3.3548387096774195,4344.074657193723,83.53989725372546,2.4516129032258065,21,2429.688739942688,32,75.927773123209,1.103924497841443,84.93599545313036,9827.049131823533,0.2472449976946262,0.492,0.238,0.067,0.025,0.172,0.0,0.0
433,3,581,1332,4.585197934595525,358634.21093252173,269.24490310249377,2.495697074010327,409,190135.8066831674,716,265.5528026301221,1.266977286532717,2.0913541236662216,972.2281255829969,195.56707081391255,0.28,0.385,0.059,0.073,0.147,0.0,0.028
434,0,49,130,5.3061224489795915,9227.905251786227,70.98388655220175,2.938775510204082,43,4613.952625893114,65,70.98388655220175,1.0954798181225858,143.1639619460509,15361.668329168451,0.3003549176447343,0.602,0.151,0.129,0.002,0.087,0.015,0.0
435,1,102,227,4.450980392156863,16620.087508047432,73.21624452884332,2.7450980392156863,79,9719.801548761146,135,71.9985299908233,1.0510582909737507,110.71242019621094,13621.553839116785,0.7135604104760029,0.409,0.256,0.087,0.081,0.101,0.043,0.004
436,1,185,536,5.794594594594595,38485.316487238415,71.80096359559406,3.075675675675676,155,19965.20632106456,276,72.33770406182812,1.0356573777667397,144.87054682770687,18660.453917810406,1.0699207215966402,0.466,0.25,0.094,0.027,0.118,0.025,0.002
437,2,6,12,4.0,677.0832378947416,56.42360315789514,2.3333333333333335,4,338.5416189473708,6,56.42360315789514,1.211853835577821,18.68068500769767,1581.0473363879616,0.21412491021350327,0.449,0.207,0.085,0.0,0.111,0.033,0.033
438,0,22,42,3.8181818181818183,3039.66709073157,72.37302596979929,3.3181818181818183,21,1895.1036161949169,27,70.18902282203396,1.0257422380051968,191.86811835778443,17314.760234873884,0.10945017952821338,0.562,0.156,0.109,0.05,0.059,0.014,0.004
439,2,52,100,3.8461538461538463,17042.83598742221,170.4283598742221,2.4615384615384617,38,10025.997053867703,57,175.89468515557374,1.1914277096315022,19.53617645309762,5154.464409542009,1.9451093765062093,0.105,0.231,0.268,0.07,0.206,0.0,0.114
440,0,23,29,2.5217391304347827,2485.8266645807444,85.71816084761187,3.130434782608696,23,2432.9956185788274,27,90.11094883625286,1.0745884626206643,182.7717465071294,19334.0373239933,0.12584001870936237,0.0,0.385,0.328,0.142,0.093,0.052,0.0
441,2,8,13,3.25,1821.0348940232016,140.07960723255397,2.875,7,1013.6117169841816,7,144.8016738548831,1.1221885673858158,25.218115514823918,3651.6253380123,0.2775782352129049,0.627,0.167,0.072,0.019,0.057,0.019,0.019
442,2,35,64,3.657142857142857,6977.6768320536685,109.02620050083857,2.8285714285714287,30,3603.0098791540127,40,90.07524697885032,1.085833284750577,52.088650885680494,6255.864124430374,0.5759411981285772,0.097,0.055,0.176,0.406,0.113,0.034,0.013
443,2,41,53,2.5853658536585367,9161.984669013851,172.86763526441229,3.1707317073170733,41,8917.255640505216,52,171.48568539433109,1.0138958931760296,64.95814268245555,14128.008883704133,0.6311756818606458,0.06,0.158,0.326,0.249,0.123,0.066,0.008
444,2,32,43,2.6875,7550.203946365747,175.5861382875755,3.03125,31,6465.754984146785,39,165.78858933709705,1.0208862007781616,52.155565749941715,10878.22932898971,0.5943756827148337,0.07,0.168,0.484,0.102,0.13,0.033,0.01
445,0,74,118,3.189189189189189,11170.359583971178,94.66406427094219,3.27027027027027,72,10086.1710560094,107,94.2632808972841,1.0516111052905848,86.78485910798786,12157.318528261678,0.829637804797369,0.246,0.158,0.182,0.098,0.171,0.08,0.012
446,1,207,446,4.309178743961352,29609.394509563695,66.38877692727286,2.922705314009662,175,19165.247008997852,286,67.01135317831417,1.0550587720452225,185.20164449817156,20282.487218743234,0.9449160155903892,0.321,0.122,0.108,0.181,0.126,0.075,0.011
447,2,28,55,3.9285714285714284,6659.278572159052,121.07779222107366,2.3214285714285716,18,3674.8024179070603,30,122.49341393023535,1.125982897985114,22.566565798864982,4607.092808973766,0.7976401974688296,0.128,0.217,0.147,0.202,0.112,0.055,0.001
448,2,48,87,3.625,8820.928463484168,101.38998233889848,2.7083333333333335,38,5391.205097849175,57,94.58254557630131,1.1671709560478372,45.1002798900552,6398.548917307638,0.842566833124669,0.093,0.082,0.091,0.487,0.063,0.015,0.011
449,1,101,218,4.316831683168317,16851.975182250626,77.30263845069095,2.8118811881188117,87,10233.570366688517,130,78.71977205145012,1.0544776732979122,124.49752621008403,14644.301091374056,0.6988090659182365,0.363,0.214,0.104,0.062,0.157,0.029,0.022
450,2,13,24,3.6923076923076925,2285.419721083801,95.22582171182505,2.230769230769231,8,1142.7098605419003,12,95.22582171182502,1.1599518089282568,10.385855523187967,1483.5024395638059,0.7702783831470417,0.476,0.079,0.246,0.016,0.07,0.082,0.0
451,1,160,348,4.35,30539.603889502774,87.75748244109992,2.4125,109,15818.185659531076,184,85.96840032353846,1.0941137352589,62.98233269423309,9140.057172731496,1.7306440605998779,0.349,0.317,0.123,0.051,0.098,0.0,0.0
452,3,185,382,4.129729729729729,132952.33356995945,348.04275803654303,2.1297297297297297,103,66476.16678497965,191,348.0427580365427,1.4488002882684206,1.8279464458804169,1179.7560467024987,56.347383826330216,0.109,0.109,0.154,0.148,0.24,0.0,0.088
453,2,12,20,3.3333333333333335,5265.541911291122,263.27709556455613,2.1666666666666665,7,2644.139377302518,11,240.37630702750164,1.1912061084015777,8.685089675983308,3280.6553725244326,0.8059790124397852,0.0,0.0,0.636,0.182,0.091,0.0,0.0
454,1,150,340,4.533333333333333,24530.83073954588,72.14950217513494,2.6266666666666665,112,13413.639390202392,188,71.34914569256591,1.0496929357303515,105.98607139362804,12693.383411235463,1.0567426316240789,0.241,0.491,0.07,0.006,0.071,0.019,0.0
455,2,28,56,4.0,16939.450769422834,302.49019231112203,2.1785714285714284,16,8469.725384711415,28,302.490192311122,1.2838010474083223,1.8611724465359667,985.2262197344454,8.596731608497302,0.103,0.151,0.078,0.078,0.36,0.026,0.054
456,2,30,48,3.2,6808.445761426303,141.84262002971465,2.8,25,3861.081215061311,33,117.00246106246396,1.1406952808477824,40.00331471009738,6178.241878693711,0.6249482119462881,0.079,0.053,0.032,0.633,0.047,0.026,0.0
457,2,31,74,4.774193548387097,11550.73714585609,156.0910425115688,2.7096774193548385,26,5797.583078958314,38,152.5679757620609,1.1891146918471618,19.230989847345057,4288.202358868724,1.3519844899501854,0.379,0.148,0.252,0.018,0.096,0.039,0.01
458,2,13,24,3.6923076923076925,4616.421186809661,192.35088278373587,2.4615384615384617,9,2308.210593404831,12,192.3508827837359,1.1857883775162534,21.813783654640993,5594.534057098165,0.41258316954496815,0.688,0.021,0.148,0.0,0.143,0.0,0.0
459,2,44,108,4.909090909090909,9413.357765423787,87.16072005022025,2.5,32,4706.678882711892,54,87.16072005022022,1.1283467774795084,61.24446293540145,9008.063136908911,0.5224962138006255,0.641,0.181,0.097,0.0,0.071,0.0,0.011
460,2,61,101,3.3114754098360657,22016.790690927734,217.98802664284884,2.4918032786885247,45,14472.952136246446,72,201.01322411453395,1.2819476481382783,10.128104040925404,3257.4125558941687,4.443082320063564,0.049,0.219,0.095,0.322,0.191,0.0,0.009
461,2,54,95,3.5185185185185186,8624.693195144717,90.78624415941808,2.5555555555555554,41,5480.931106622798,64,85.63954854098122,1.0772513538514512,48.71702153674425,6512.552164945228,0.8415949642790914,0.013,0.099,0.051,0.593,0.068,0.013,0.011
462,1,94,236,5.0212765957446805,19434.70158934494,82.350430463326,2.6808510638297873,71,9717.350794672466,118,82.35043046332598,1.0562864095437476,88.5305524427959,12116.654001870354,0.8019830221422906,0.443,0.261,0.151,0.031,0.101,0.004,0.0
463,2,16,18,2.25,1980.8123757853436,110.04513198807464,2.875,15,1874.5775421489066,17,110.2692671852298,1.0427831221057902,26.8374926454832,3353.9307333872835,0.5589195756155905,0.313,0.0,0.318,0.369,0.0,0.0,0.0
464,2,16,24,3.0,4445.318894999381,185.2216206249742,2.6875,15,3595.876165530235,18,199.77089808501307,1.4249012827472958,17.98723313136431,4311.9908600605795,0.8339248115845301,0.0,0.028,0.08,0.877,0.015,0.0,0.0
